repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
1,3,0,6,0.7,MILP,0.92,True,0.0,True,4,77.8774789809014,41.24832986861037,1,67.40054975608493,Optimal,True,Optimal,exact,0.010107984000569559
1,3,0,6,0.7,Dijkstra,0.92,True,0.0,True,4,77.8774789809014,41.24832986861037,1,67.40054975608493,Optimal,True,Optimal,exact,0.00010509200001251884
1,3,0,6,0.9,ILP,0.98,True,0.0,True,1,13.74944328953677,13.74944328953677,1,67.40054975608493,Optimal,True,Optimal,exact,0.008580665000408771
1,3,0,6,0.9,MILP,0.98,True,0.0,True,1,13.74944328953677,13.74944328953677,1,67.40054975608493,Optimal,True,Optimal,exact,0.009602996000467101
1,3,0,6,0.9,Dijkstra,0.98,True,0.0,True,1,13.74944328953677,13.74944328953677,1,67.40054975608493,Optimal,True,Optimal,exact,0.0001039849994413089
1,4,2,0,0.5,ILP,0.98,True,0.0,True,1,381.24599958657024,381.24599958657024,4,249.5559966105715,Optimal,True,Optimal,exact,0.004877310999290785
1,4,2,0,0.5,MILP,0.98,True,0.0,True,1,381.24599958657024,381.24599958657024,4,249.5559966105715,Optimal,True,Optimal,exact,0.005274955001368653
1,4,2,0,0.5,Dijkstra,0.98,True,0.0,True,1,381.24599958657024,381.24599958657024,4,249.5559966105715,Optimal,True,Optimal,exact,0.00015276500016625505
1,4,2,0,0.7,ILP,0.98,True,0.0,True,1,228.7475997519423,228.7475997519423,4,249.5559966105715,Optimal,True,Optimal,exact,0.0050339370009169215
1,4,2,0,0.7,MILP,0.98,True,0.0,True,1,228.7475997519423,228.7475997519423,4,249.5559966105715,Optimal,True,Optimal,exact,0.004865523998887511
1,4,2,0,0.7,Dijkstra,0.98,True,0.0,True,1,228.7475997519423,228.7475997519423,4,249.5559966105715,Optimal,True,Optimal,exact,8.682299994688947e-05
1,4,2,0,0.9,ILP,0.98,True,0.0,True,1,76.24919991731417,76.24919991731417,4,249.5559966105715,Optimal,True,Optimal,exact,0.004675509999287897
1,4,2,0,0.9,MILP,0.98,True,0.0,True,1,76.24919991731417,76.24919991731417,4,249.5559966105715,Optimal,True,Optimal,exact,0.004859168000621139
1,4,2,0,0.9,Dijkstra,0.98,True,0.0,True,1,76.24919991731417,76.24919991731417,4,249.5559966105715,Optimal,True,Optimal,exact,8.459799937554635e-05
2,0,0,7,0.5,ILP,0.9,True,0.0,True,5,147.63816959368614,83.25154039583015,1,66.80646058336367,Optimal,True,Optimal,exact,0.012520463000328164
2,0,0,7,0.5,MILP,0.9,True,0.0,True,5,147.63816959368614,83.25154039583015,1,66.80646058336367,Optimal,True,Optimal,exact,0.0066130899995187065
2,0,0,7,0.5,Dijkstra,0.9,True,0.0,True,5,147.63816959368614,83.25154039583015,1,66.80646058336367,Optimal,True,Optimal,exact,9.406199933437165e-05
2,0,0,7,0.7,ILP,0.96,True,0.0,True,2,62.52777767508118,49.9509242374981,1,66.80646058336367,Optimal,True,Optimal,exact,0.008828370000628638
2,0,0,7,0.7,MILP,0.96,True,0.0,True,2,62.52777767508118,49.9509242374981,1,66.80646058336367,Optimal,True,Optimal,exact,0.006515007000416517
2,0,0,7,0.7,Dijkstra,0.96,True,0.0,True,2,62.52777767508118,49.9509242374981,1,66.80646058336367,Optimal,True,Optimal,exact,9.281799975724425e-05
2,0,0,7,0.9,ILP,0.98,True,0.0,True,1,16.650308079166024,16.650308079166024,1,66.80646058336367,Optimal,True,Optimal,exact,0.008446183999694767
2,0,0,7,0.9,MILP,0.98,True,0.0,True,1,16.650308079166024,16.650308079166024,1,66.80646058336367,Optimal,True,Optimal,exact,0.006147633999717073
2,0,0,7,0.9,Dijkstra,0.98,True,0.0,True,1,16.650308079166024,16.650308079166024,1,66.80646058336367,Optimal,True,Optimal,exact,0.00011621600060607307
2,1,6,4,0.5,ILP,0.84,True,0.0,True,8,983.0847747360688,513.298799209944,8,391.1229552262627,Optimal,True,Optimal,exact,0.006826863000242156
2,1,6,4,0.5,MILP,0.84,True,0.0,True,8,983.0847747360688,513.298799209944,8,391.1229552262627,Optimal,True,Optimal,exact,0.005871397999726469
2,1,6,4,0.5,Dijkstra,0.84,True,0.0,True,8,983.0847747360688,513.298799209944,8,391.1229552262627,Optimal,True,Optimal,exact,0.0001024390003294684
2,1,6,4,0.7,ILP,0.96,True,0.0,True,2,589.3070871616897,397.08745770825067,8,391.1229552262627,Optimal,True,Optimal,exact,0.006871793000755133
2,1,6,4,0.7,MILP,0.92,False,0.039999999999999925,False,4,308.4418259109402,174.31701225254005,7,412.94628550561924,Optimal,True,Optimal,exact,0.005606417000308284
2,1,6,4,0.7,Dijkstra,0.96,True,0.0,True,2,589.3070871616897,397.08745770825067,8,391.1229552262627,Optimal,True,Optimal,exact,0.0001115059985750122
2,1,6,4,0.9,ILP,0.98,True,0.0,True,1,131.029224906516,131.029224906516,6,423.8209326194114,Optimal,True,Optimal,exact,0.005996472000333597
2,1,6,4,0.9,MILP,0.98,False,0.0,True,1,58.105670750846684,58.105670750846684,7,412.94628550561924,Optimal,True,Optimal,exact,0.005796513998575392
