repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,tie_aware_correct_strict,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,2,46,51,0.5,ILP,0.93,True,0.0,True,1.0,35,5792.159399853128,1537.851020137212,8,324.1812914651444,Optimal,True,Optimal,heuristic,0.5104532099976495
0,2,46,51,0.5,MILP,0.914,False,0.0159999999999999,False,0.0,43,4464.750695214954,411.7160600056764,8,346.7371313028325,Optimal,True,Optimal,heuristic,0.2574508200013952
0,2,46,51,0.5,Dijkstra,0.93,False,0.0,True,1.0,35,5792.15939985313,1537.851020137212,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.0004038850020151
0,2,46,51,0.6,ILP,0.966,True,0.0,True,1.0,17,3425.537491311913,1455.5078081360762,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.330315902003349
0,2,46,51,0.6,MILP,0.962,False,0.004,False,0.0,19,1993.533307643761,329.3728480045413,8,346.7371313028326,Optimal,True,Optimal,heuristic,0.1923504049991606
0,2,46,51,0.6,Dijkstra,0.966,False,0.0,True,1.0,17,3425.537491311916,1455.5078081360766,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.0002993550006067
0,2,46,51,0.7,ILP,0.984,True,0.0,True,1.0,8,2265.344567639838,1373.1645961349411,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.2634972799969546
0,2,46,51,0.7,MILP,0.984,False,0.0,True,1.0,8,928.310390447912,247.02963600340536,8,346.7371313028325,Optimal,True,Optimal,heuristic,0.111133857997629
0,2,46,51,0.7,Dijkstra,0.984,True,0.0,True,1.0,8,2265.344567639838,1373.1645961349411,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.0003166759997839
0,2,46,51,0.8,ILP,0.992,True,0.0,True,1.0,4,1775.85844671681,1290.821384133806,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.1812946850004664
0,2,46,51,0.8,MILP,0.99,False,0.002,False,0.0,5,415.4715951605288,164.686424002271,8,346.7371313028325,Optimal,True,Optimal,heuristic,0.108598022001388
0,2,46,51,0.8,Dijkstra,0.992,True,0.0,True,1.0,4,1775.85844671681,1290.821384133806,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.000313055999868
0,2,46,51,0.9,ILP,0.996,True,0.0,True,1.0,2,84.24001364891808,82.34321200113527,7,346.7371313028325,Optimal,True,Optimal,heuristic,0.1011181559988472
0,2,46,51,0.9,MILP,0.996,False,0.0,True,1.0,2,84.24001364891808,82.34321200113527,8,346.7371313028325,Optimal,True,Optimal,heuristic,0.0964544779999414
0,2,46,51,0.9,Dijkstra,0.994,False,0.002,False,0.0,3,1491.8324588411508,1208.4781721326708,8,324.1812914651442,Optimal,True,Optimal,heuristic,0.0003367059980519
0,3,33,8,0.5,ILP,0.998,True,0.0,True,1.0,1,206.46155136066685,206.46155136066685,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.101598818997445
0,3,33,8,0.5,MILP,0.998,True,0.0,True,1.0,1,206.46155136066685,206.46155136066685,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.1281781290017534
0,3,33,8,0.5,Dijkstra,0.998,True,0.0,True,1.0,1,206.46155136066685,206.46155136066685,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.0002995909999299
0,3,33,8,0.6,ILP,0.998,True,0.0,True,1.0,1,165.16924108853348,165.16924108853348,1,31.500734640279862,Optimal,True,Optimal,heuristic,0.1011424399985116
0,3,33,8,0.6,MILP,0.998,False,0.0,True,1.0,1,165.16924108853337,165.16924108853337,1,31.5007346402799,Optimal,True,Optimal,heuristic,0.1249410579985124
0,3,33,8,0.6,Dijkstra,0.998,False,0.0,True,1.0,1,165.16924108853348,165.16924108853348,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.0003271830028097
0,3,33,8,0.7,ILP,0.998,True,0.0,True,1.0,1,123.87693081640016,123.87693081640016,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.0995518490017275
0,3,33,8,0.7,MILP,0.998,False,0.0,True,1.0,1,123.87693081640016,123.87693081640016,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.1204884559992933
0,3,33,8,0.7,Dijkstra,0.998,False,0.0,True,1.0,1,123.87693081640016,123.87693081640016,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.0003652100022009
0,3,33,8,0.8,ILP,0.998,True,0.0,True,1.0,1,82.58462054426673,82.58462054426673,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.0994078989970148
0,3,33,8,0.8,MILP,0.998,True,0.0,True,1.0,1,82.58462054426673,82.58462054426673,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.1156731090013636
0,3,33,8,0.8,Dijkstra,0.998,True,0.0,True,1.0,1,82.58462054426673,82.58462054426673,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.000305125999148
0,3,33,8,0.9,ILP,0.998,True,0.0,True,1.0,1,41.29231027213336,41.29231027213336,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.1143078519999107
0,3,33,8,0.9,MILP,0.998,True,0.0,True,1.0,1,41.29231027213336,41.29231027213336,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.1175258069997653
0,3,33,8,0.9,Dijkstra,0.998,True,0.0,True,1.0,1,41.29231027213336,41.29231027213336,2,31.50073464027989,Optimal,True,Optimal,heuristic,0.0003354279979248
0,4,54,29,0.5,ILP,0.998,True,0.0,True,1.0,1,1133.4019929506442,1133.4019929506442,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.0919174339978781
0,4,54,29,0.5,MILP,0.998,True,0.0,True,1.0,1,1133.4019929506442,1133.4019929506442,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.0910217400014516
0,4,54,29,0.5,Dijkstra,0.994,False,0.004,False,0.0,3,1630.7017100501043,1041.0474075765508,10,447.1355302705204,Optimal,True,Optimal,heuristic,0.0003264789993409
0,4,54,29,0.6,ILP,0.998,True,0.0,True,1.0,1,925.1925114353342,925.1925114353342,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.088928354998643
0,4,54,29,0.6,MILP,0.998,True,0.0,True,1.0,1,925.1925114353342,925.1925114353342,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.0982631309998396
0,4,54,29,0.6,Dijkstra,0.996,False,0.002,False,0.0,2,1139.7671817242922,832.8379260612408,10,447.1355302705204,Optimal,True,Optimal,heuristic,0.0003292960027465
0,4,54,29,0.7,ILP,0.998,True,0.0,True,1.0,1,716.9830299200241,716.9830299200241,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.097713281000324
0,4,54,29,0.7,MILP,0.998,True,0.0,True,1.0,1,716.9830299200241,716.9830299200241,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.1034919609992357
0,4,54,29,0.7,Dijkstra,0.996,False,0.002,False,0.0,2,723.3482186936722,624.6284445459307,10,447.1355302705204,Optimal,True,Optimal,heuristic,0.0006312490004347
0,4,54,29,0.8,ILP,0.998,True,0.0,True,1.0,1,508.77354840471367,508.77354840471367,11,514.5261561832316,Optimal,True,Optimal,heuristic,0.0925122700027714
0,4,54,29,0.8,MILP,0.998,False,0.0,True,1.0,1,416.41896303062026,416.41896303062026,10,447.1355302705204,Optimal,True,Optimal,heuristic,0.0936595399980433
0,4,54,29,0.8,Dijkstra,0.998,False,0.0,True,1.0,1,416.41896303062026,416.41896303062026,10,447.1355302705204,Optimal,True,Optimal,heuristic,0.0003191360010532
