method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
ILP,0.982,0.0,True,12,649.0036596024723,9,2353.6669857418888,534.4468875758421,0.24920034408569336,True,1,7,26,53,0.6
MILP,0.98,0.0020000000000000018,False,14,759.634535879018,10,1585.5210032142254,745.8625159986875,0.1615595817565918,False,1,7,26,53,0.6
Dijkstra,0.982,0.0,True,12,649.0036596024723,9,2353.6669857418888,534.4468875758421,0.00033050099955289625,True,1,7,26,53,0.6
ILP,0.984,0.0,True,10,627.4491549772204,8,2040.2554762802285,524.2285493666648,0.18378949165344238,True,1,10,55,53,0.6
MILP,0.98,0.0040000000000000036,False,12,738.0800312537663,10,1535.139530362316,610.4199103085016,0.15132570266723633,False,1,10,55,53,0.6
Dijkstra,0.984,0.0,True,10,627.4491549772204,8,2040.2554762802285,524.2285493666648,0.000299869001537445,True,1,10,55,53,0.6
ILP,0.986,0.0,True,2,138.20048593511473,7,1840.0851177024301,1104.421047757418,0.21665287017822266,True,1,15,49,12,0.6
MILP,0.968,0.018000000000000016,False,5,260.6088077824787,16,1564.32938485974,291.53353709887654,0.6290171146392822,False,1,15,49,12,0.6
Dijkstra,0.986,0.0,True,2,138.20048593511473,7,1840.0851177024301,1104.421047757418,0.0002843980000761803,True,1,15,49,12,0.6
ILP,0.99,0.0,True,2,138.20048593511476,5,1441.2325563413065,1031.537663482699,0.2397000789642334,True,1,15,49,12,0.7
MILP,0.986,0.0040000000000000036,False,6,260.60880778247883,7,740.5271370541669,218.6501528241571,0.5802757740020752,False,1,15,49,12,0.7
Dijkstra,0.99,0.0,True,2,138.20048593511473,5,1441.2325563413065,1031.537663482699,0.00032432299849460833,False,1,15,49,12,0.7
ILP,0.994,0.0,True,2,138.20048593511473,3,1141.5770843331416,958.6542792079798,0.16540813446044922,True,1,15,49,12,0.8
MILP,0.992,0.0020000000000000018,False,6,260.6088077824788,4,385.375476457996,145.7667685494382,0.39748120307922363,False,1,15,49,12,0.8
Dijkstra,0.994,0.0,True,2,138.20048593511473,3,1141.5770843331416,958.6542792079798,0.0002860750009858748,True,1,15,49,12,0.8
ILP,0.996,0.0,True,2,138.20048593511473,2,994.4073973778551,885.7708949332607,0.14408612251281738,True,1,15,49,12,0.9
MILP,0.994,0.0020000000000000018,False,6,260.6088077824788,3,116.79706396757263,72.8833842747191,0.35743069648742676,False,1,15,49,12,0.9
