method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
ILP,0.982,0.0,True,2,60.16078408857952,9,1499.886130496357,749.7306861593923,0.433183763998386,True,5,12,59,32,0.6
MILP,0.968,0.014000000000000012,False,4,122.0521354043198,16,514.1723710806064,138.4088763847833,0.5065079310006695,False,5,12,59,32,0.6
Dijkstra,0.982,0.0,True,2,60.16078408857952,9,1499.886130496357,749.7306861593923,0.00035288999788463116,True,5,12,59,32,0.6
ILP,0.998,0.0,True,7,268.45024892103373,1,140.58838266134228,140.58838266134228,0.1072300029991311,True,5,17,44,45,0.9
MILP,0.996,0.0020000000000000018,False,9,406.5803041463911,2,78.27391366757661,69.59292154951186,0.08334844600176439,False,5,17,44,45,0.9
Dijkstra,0.998,0.0,True,7,268.45024892103373,1,140.58838266134228,140.58838266134228,0.0003462509994278662,True,5,17,44,45,0.9
ILP,0.998,0.0,True,3,154.5012422764647,1,90.94343007042369,90.94343007042369,0.15077342800213955,True,6,0,11,32,0.9
MILP,0.992,0.006000000000000005,False,4,217.03726432381893,4,64.31449124551546,34.142450728126335,0.13767303499480477,False,6,0,11,32,0.9
Dijkstra,0.998,0.0,True,3,154.5012422764647,1,90.94343007042369,90.94343007042369,0.0003303760022390634,False,6,0,11,32,0.9
ILP,0.998,0.0,True,7,225.16211566342255,1,235.75233800616752,235.75233800616752,0.08756220299983397,True,6,2,24,16,0.9
MILP,0.996,0.0020000000000000018,False,9,293.43242360601926,2,84.42553040763732,56.16884828427351,0.07760706500266679,False,6,2,24,16,0.9
Dijkstra,0.998,0.0,True,7,225.16211566342255,1,235.75233800616752,235.75233800616752,0.00037141700158827007,True,6,2,24,16,0.9
ILP,0.998,0.0,True,4,107.97737337456182,1,282.18594189752736,282.18594189752736,0.15350888299872167,True,6,12,59,32,0.7
MILP,0.988,0.010000000000000009,False,5,221.5788718538517,6,210.29099092855284,102.05214797886538,0.2135932929959381,False,6,12,59,32,0.7
Dijkstra,0.996,0.0020000000000000018,False,2,61.79853654298693,2,357.0637143298106,210.75026875611485,0.00035345700598554686,False,6,12,59,32,0.7
ILP,0.998,0.0,True,3,143.72493699912175,1,269.20615971182724,269.20615971182724,0.21975104600278428,True,7,0,11,32,0.7
MILP,0.992,0.006000000000000005,False,3,249.5909602451398,4,178.66430978049436,126.74314385499838,0.4383058060047915,False,7,0,11,32,0.7
Dijkstra,0.998,0.0,True,3,143.72493699912175,1,269.20615971182724,269.20615971182724,0.0004257360051269643,True,7,0,11,32,0.7
ILP,0.982,0.0,True,7,333.77371569678235,9,978.3938525691091,287.3713459178547,0.5135177369957091,True,7,15,41,63,0.6
MILP,0.98,0.0020000000000000018,False,7,340.42074828759706,10,832.9376475504957,326.50094654566794,0.30701703100203304,False,7,15,41,63,0.6
Dijkstra,0.982,0.0,True,7,333.77371569678235,9,978.3938525691091,287.3713459178547,0.000553007994312793,True,7,15,41,63,0.6
ILP,0.998,0.0,True,3,179.32430211794872,1,199.94522050198708,199.94522050198708,0.12781375499616843,True,8,0,11,32,0.9
MILP,0.994,0.0040000000000000036,False,5,185.2401537245714,3,105.79100394654108,47.30627267237452,0.15508818999660434,False,8,0,11,32,0.9
Dijkstra,0.998,0.0,True,3,179.32430211794872,1,199.94522050198708,199.94522050198708,0.0004062790030729957,True,8,0,11,32,0.9
ILP,0.982,0.0,True,7,313.22679392023326,9,1313.2802376452987,604.0542133878815,0.1541270509987953,True,8,17,44,45,0.7
MILP,0.972,0.010000000000000009,False,9,393.52369455300436,14,1169.5499170060998,192.14695461556903,0.16432237399567384,False,8,17,44,45,0.7
Dijkstra,0.982,0.0,True,7,313.22679392023326,9,1313.2802376452987,604.0542133878815,0.00035170000046491623,True,8,17,44,45,0.7
