repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,tie_aware_correct_strict,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,8,61,4,0.5,ILP,0.964,True,0.0,True,True,18,2110.7915785823325,816.0466827098951,8,312.666164157781,Optimal,True,Optimal,heuristic,0.5768131849981728
0,8,61,4,0.5,MILP,0.964,False,0.0,True,,18,2110.791578582333,816.0466827098951,7,312.66616415778105,Optimal,True,Optimal,heuristic,0.7752641420011059
0,8,61,4,0.5,Dijkstra,0.9359999999999999,False,0.028000000000000025,False,,32,3295.2346766286123,851.1475068528389,9,310.5898299538246,Optimal,True,Optimal,heuristic,0.00037130899727344513
0,8,61,4,0.6,ILP,0.978,True,0.0,True,True,11,1421.4671018449135,766.6486004863758,8,312.666164157781,Optimal,True,Optimal,heuristic,0.657103316996654
0,8,61,4,0.6,MILP,0.97,False,0.008000000000000007,False,,15,828.2963327330901,211.71494336591672,9,354.9834310997393,Optimal,True,Optimal,heuristic,0.47062518000166165
0,8,61,4,0.6,Dijkstra,0.96,False,0.018000000000000016,False,,20,2028.7275183757847,801.7494246293196,9,310.5898299538246,Optimal,True,Optimal,heuristic,0.0004826880031032488
0,8,61,4,0.7,ILP,0.99,True,0.0,True,True,5,389.4489932713776,162.31686114239744,9,354.9834310997393,Optimal,True,Optimal,heuristic,0.3407054560011602
0,8,61,4,0.7,MILP,0.99,True,0.0,True,,5,389.4489932713776,162.31686114239744,9,354.9834310997393,Optimal,True,Optimal,heuristic,0.36169558799883816
0,8,61,4,0.7,Dijkstra,0.978,False,0.01200000000000001,False,,11,1283.604516351727,752.3513424058003,9,310.5898299538246,Optimal,True,Optimal,heuristic,0.0003672539969556965
0,8,61,4,0.8,ILP,0.994,True,0.0,True,True,3,220.55095947781933,112.91877891887805,9,354.9834310997393,Optimal,True,Optimal,heuristic,0.5116740919984295
0,8,61,4,0.8,MILP,0.994,True,0.0,True,,3,220.55095947781933,112.91877891887805,9,354.9834310997393,Optimal,True,Optimal,heuristic,0.37722243000462186
0,8,61,4,0.8,Dijkstra,0.99,False,0.0040000000000000036,False,,5,902.8158595038254,702.9532601822809,9,310.5898299538246,Optimal,True,Optimal,heuristic,0.00035635800304589793
0,8,61,4,0.9,ILP,0.996,True,0.0,True,True,2,672.0787560679754,668.2513664006868,10,323.3611040095971,Optimal,True,Optimal,heuristic,0.3925575260000187
0,8,61,4,0.9,MILP,0.996,False,0.0,True,,2,86.51080231547132,63.520696695358765,9,354.9834310997393,Optimal,True,Optimal,heuristic,0.3811608059986611
0,8,61,4,0.9,Dijkstra,0.994,False,0.0020000000000000018,False,,3,680.7236264630992,653.5551779587616,9,310.5898299538246,Optimal,True,Optimal,heuristic,0.0003696509957080707
0,9,45,16,0.5,ILP,0.83,True,0.0,True,True,85,2996.530797813567,137.9721964372987,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.8244009269983508
0,9,45,16,0.5,MILP,0.83,False,0.0,True,,85,2996.5307978135706,137.97219643729898,4,218.18600427479163,Optimal,True,Optimal,heuristic,0.17445535300066695
0,9,45,16,0.5,Dijkstra,0.83,True,0.0,True,,85,2996.530797813567,137.9721964372987,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.0004876710008829832
0,9,45,16,0.6,ILP,0.928,True,0.0,True,True,36,1378.7669116574739,110.37775714983894,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.5608114759961609
0,9,45,16,0.6,MILP,0.928,True,0.0,True,,36,1378.7669116574739,110.37775714983894,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.15232565499900375
0,9,45,16,0.6,Dijkstra,0.928,True,0.0,True,,36,1378.7669116574739,110.37775714983894,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.0003539199969964102
0,9,45,16,0.7,ILP,0.96,True,0.0,True,True,20,667.5562524216001,82.78331786237919,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.36707360800210154
0,9,45,16,0.7,MILP,0.96,False,0.0,True,,20,667.5562524216004,82.78331786237925,5,218.18600427479169,Optimal,True,Optimal,heuristic,0.14151132800179766
0,9,45,16,0.7,Dijkstra,0.96,True,0.0,True,,20,667.5562524216001,82.78331786237919,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.0003500640013953671
0,9,45,16,0.8,ILP,0.978,True,0.0,True,True,11,275.2239182120633,55.18887857491944,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.26897385499614757
0,9,45,16,0.8,MILP,0.978,False,0.0,True,,11,275.2239182120631,55.18887857491944,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.1172456839994993
0,9,45,16,0.8,Dijkstra,0.978,True,0.0,True,,11,275.2239182120633,55.18887857491944,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.0003494569973554462
0,9,45,16,0.9,ILP,0.994,True,0.0,True,True,3,61.338608367784445,27.594439287459693,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.1423701820021961
0,9,45,16,0.9,MILP,0.994,True,0.0,True,,3,61.338608367784445,27.594439287459693,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.11036071200214792
0,9,45,16,0.9,Dijkstra,0.994,True,0.0,True,,3,61.338608367784445,27.594439287459693,5,218.1860042747917,Optimal,True,Optimal,heuristic,0.0003563369973562658
