method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
ILP,0.988,0.0,True,8,365.1953025582095,6,2310.8052600644423,1296.4286235791471,0.17907352999827708,True,0,18,48,44,0.6
MILP,0.978,0.010000000000000009,False,8,387.7511423958978,11,1674.6057066365915,452.81710753931884,0.16765419700095663,False,0,18,48,44,0.6
Dijkstra,0.988,0.0,True,8,365.1953025582095,6,2310.8052600644423,1296.4286235791471,0.0003577780007617548,True,0,18,48,44,0.6
ILP,0.996,0.0,True,7,365.19530255820905,2,1376.1361449093367,1070.0200698094877,0.12265094699978363,True,0,18,48,44,0.8
MILP,0.994,0.0020000000000000018,False,8,387.7511423958978,3,469.41433951181557,226.4085537696592,0.09893905400167569,False,0,18,48,44,0.8
Dijkstra,0.996,0.0,True,8,365.1953025582095,2,1376.136144909337,1070.0200698094877,0.0005185949994483963,False,0,18,48,44,0.8
ILP,0.99,0.0,True,12,605.4513025832856,5,1780.125257351063,1044.8588617947955,0.22294739199787728,True,0,19,26,21,0.5
MILP,0.98,0.010000000000000009,False,17,798.7947358631501,10,1569.171875177224,868.4890641418554,0.11597572399841738,False,0,19,26,21,0.5
Dijkstra,0.99,0.0,True,12,605.4513025832856,5,1780.125257351063,1044.8588617947955,0.0003773079988604877,True,0,19,26,21,0.5
ILP,0.976,0.0,True,12,649.0036596024723,12,3662.127239163581,661.989182018443,0.27288015900194296,True,1,7,26,53,0.5
MILP,0.954,0.02200000000000002,False,14,759.634535879018,23,3542.7066707313247,873.4048104412886,0.4489827409997815,False,1,7,26,53,0.5
Dijkstra,0.976,0.0,True,12,649.0036596024723,12,3662.127239163581,661.989182018443,0.00035296900023240596,True,1,7,26,53,0.5
ILP,0.982,0.0,True,12,649.0036596024723,9,2353.6669857418888,534.4468875758421,0.2594683729985263,True,1,7,26,53,0.6
MILP,0.98,0.0020000000000000018,False,14,759.634535879018,10,1585.5210032142254,745.8625159986875,0.16767278399856878,False,1,7,26,53,0.6
Dijkstra,0.982,0.0,True,12,649.0036596024723,9,2353.6669857418888,534.4468875758421,0.0003374959997017868,True,1,7,26,53,0.6
ILP,0.984,0.0,True,10,627.4491549772204,8,2040.2554762802285,524.2285493666648,0.19034135399851948,True,1,10,55,53,0.6
MILP,0.98,0.0040000000000000036,False,12,738.0800312537663,10,1535.139530362316,610.4199103085016,0.164146899998741,False,1,10,55,53,0.6
Dijkstra,0.984,0.0,True,10,627.4491549772204,8,2040.2554762802285,524.2285493666648,0.0003611959982663393,True,1,10,55,53,0.6
ILP,0.986,0.0,True,2,138.20048593511473,7,1840.0851177024301,1104.421047757418,0.2261066889986978,True,1,15,49,12,0.6
MILP,0.968,0.018000000000000016,False,5,260.6088077824787,16,1564.32938485974,291.53353709887654,0.6541591899986088,False,1,15,49,12,0.6
Dijkstra,0.986,0.0,True,2,138.20048593511473,7,1840.0851177024301,1104.421047757418,0.000330048002069816,True,1,15,49,12,0.6
ILP,0.99,0.0,True,2,138.20048593511476,5,1441.2325563413065,1031.537663482699,0.2927287400016212,True,1,15,49,12,0.7
MILP,0.986,0.0040000000000000036,False,6,260.60880778247883,7,740.5271370541669,218.6501528241571,0.6595620379994216,False,1,15,49,12,0.7
Dijkstra,0.99,0.0,True,2,138.20048593511473,5,1441.2325563413065,1031.537663482699,0.0003088769990426954,False,1,15,49,12,0.7
ILP,0.994,0.0,True,2,138.20048593511473,3,1141.5770843331416,958.6542792079798,0.2224588680001034,True,1,15,49,12,0.8
MILP,0.992,0.0020000000000000018,False,6,260.6088077824788,4,385.375476457996,145.7667685494382,0.4452453979974962,False,1,15,49,12,0.8
Dijkstra,0.994,0.0,True,2,138.20048593511473,3,1141.5770843331416,958.6542792079798,0.0003809280024142936,True,1,15,49,12,0.8
ILP,0.996,0.0,True,2,138.20048593511473,2,994.4073973778551,885.7708949332607,0.1565108329996292,True,1,15,49,12,0.9
MILP,0.994,0.0020000000000000018,False,6,260.6088077824788,3,116.79706396757263,72.8833842747191,0.37534160100040026,False,1,15,49,12,0.9
Dijkstra,0.996,0.0,True,2,138.20048593511473,2,994.4073973778551,885.7708949332607,0.0003270479974162299,True,1,15,49,12,0.9
ILP,0.996,0.0,True,11,574.7920458543377,2,608.4580559703168,576.4115782220028,0.10764210399793228,True,2,4,54,29,0.7
MILP,0.992,0.0040000000000000036,False,11,586.3906636319014,4,453.1227048071869,365.8478984330029,0.10325218399884761,False,2,4,54,29,0.7
Dijkstra,0.996,0.0,True,11,574.7920458543377,2,608.4580559703168,576.4115782220028,0.0003367280005477369,True,2,4,54,29,0.7
ILP,0.976,0.0,True,10,698.6511710292039,12,2434.3000872902694,403.91822062657116,0.2679534140006581,True,2,10,55,53,0.7
MILP,0.972,0.0040000000000000036,False,12,788.4308015618878,14,2412.163227454327,441.42688432495515,0.15209787400090136,False,2,10,55,53,0.7
Dijkstra,0.976,0.0,True,10,698.6511710292039,12,2434.3000872902694,403.91822062657116,0.0003394899977138266,True,2,10,55,53,0.7
ILP,0.988,0.0,True,10,698.6511710292039,6,1217.0260724101533,269.27881375104744,0.14422439899863093,True,2,10,55,53,0.8
MILP,0.986,0.0020000000000000018,False,12,788.4308015618878,7,984.0826471639612,306.78747744943144,0.09805609400063986,False,2,10,55,53,0.8
Dijkstra,0.988,0.0,True,10,698.6511710292039,6,1217.0260724101533,269.27881375104744,0.0004502830015553627,True,2,10,55,53,0.8
ILP,0.964,0.0,True,5,229.33636775669265,18,2118.783525164924,312.585449304818,1.4757147480013373,True,2,16,32,2,0.6
MILP,0.958,0.006000000000000005,False,5,239.58754912965264,21,1368.0738467203437,220.4402258818278,0.36883636800121167,False,2,16,32,2,0.6
Dijkstra,0.964,0.0,True,5,229.33636775669265,18,2118.783525164924,312.585449304818,0.0003946090000681579,True,2,16,32,2,0.6
ILP,0.998,0.0,True,9,433.25967448552507,1,339.8167428223328,339.8167428223328,0.15002721700147958,True,2,17,35,10,0.9
MILP,0.994,0.0040000000000000036,False,14,694.7947841486289,3,134.07528057910326,100.69539162208889,0.2094905000012659,False,2,17,35,10,0.9
Dijkstra,0.998,0.0,True,9,433.25967448552507,1,339.8167428223328,339.8167428223328,0.0003873390014632605,True,2,17,35,10,0.9
ILP,0.996,0.0,True,12,748.3863110556878,2,396.7527696344814,322.0057111965764,0.18888397199771134,True,2,19,26,21,0.9
MILP,0.992,0.0040000000000000036,False,14,809.5850461130783,4,292.7799807355675,148.2465110787275,0.1129871400007687,False,2,19,26,21,0.9
Dijkstra,0.994,0.0020000000000000018,False,13,735.6433727068869,3,324.4492665263783,138.4586369689996,0.00036268199983169325,False,2,19,26,21,0.9
ILP,0.944,0.0,True,8,405.3619364360182,28,5016.466977730122,1180.122300971728,0.5469162469998992,True,3,2,46,51,0.5
MILP,0.914,0.029999999999999916,False,10,464.9466131451364,43,4719.092561350693,479.4017444670792,0.3668697089997295,False,3,2,46,51,0.5
Dijkstra,0.944,0.0,True,8,405.36193643601814,28,5016.466977730119,1180.122300971728,0.00038637000034214,False,3,2,46,51,0.5
ILP,0.968,0.0,True,8,405.36193643601814,16,2931.610037330388,1084.2419520783124,0.4290844359966286,True,3,2,46,51,0.6
MILP,0.966,0.0020000000000000018,False,10,464.94661314513627,17,2103.025179506385,383.5213955736634,0.23353119999956107,False,3,2,46,51,0.6
Dijkstra,0.968,0.0,True,8,405.36193643601814,16,2931.610037330388,1084.2419520783124,0.00043158900007256307,True,3,2,46,51,0.6
ILP,0.984,0.0,True,8,405.3619364360182,8,1945.737826053693,988.3616031848961,0.343468163999205,True,3,2,46,51,0.7
MILP,0.982,0.0020000000000000018,False,10,464.9466131451364,9,864.4247812903199,287.6410466802471,0.13017457599926274,False,3,2,46,51,0.7
Dijkstra,0.984,0.0,True,8,405.36193643601814,8,1945.7378260536932,988.3616031848964,0.0003626239995355718,False,3,2,46,51,0.7
ILP,0.994,0.0,True,2,166.23633862352668,3,1479.062367266646,1021.5119669771666,0.16846148599870503,True,3,15,49,12,0.7
MILP,0.976,0.018000000000000016,False,8,429.13089397053307,12,1141.6219208236366,234.2259945028395,0.587505727999087,False,3,15,49,12,0.7
Dijkstra,0.994,0.0,True,2,166.23633862352668,3,1479.062367266646,1021.5119669771666,0.0003720880013133865,True,3,15,49,12,0.7
ILP,0.994,0.0,True,2,166.23633862352673,3,1244.8363727638061,943.4366354762199,0.20111699000335648,True,3,15,49,12,0.8
MILP,0.986,0.008000000000000007,False,8,429.13089397053307,7,411.0936331731434,156.15066300189278,0.4689780199987581,False,3,15,49,12,0.8
Dijkstra,0.994,0.0,True,2,166.23633862352668,3,1244.836372763806,943.4366354762199,0.00031253900306182913,False,3,15,49,12,0.8
ILP,0.998,0.0,True,11,450.75619931751334,1,222.00888940857658,222.00888940857658,0.15459677600301802,True,3,17,35,10,0.9
MILP,0.994,0.0040000000000000036,False,10,487.06012942125534,3,182.88126295035772,105.7203637219684,0.15785244799917564,False,3,17,35,10,0.9
Dijkstra,0.998,0.0,True,11,450.75619931751334,1,222.00888940857658,222.00888940857658,0.000450427000032505,True,3,17,35,10,0.9
ILP,0.946,0.0,True,8,434.7332630436153,27,5661.71458542147,1155.889407851425,0.4865502779975941,True,3,18,48,44,0.5
MILP,0.912,0.03399999999999992,False,10,494.31793975273337,44,5541.229436664549,462.0879069677867,0.4769201540002541,False,3,18,48,44,0.5
Dijkstra,0.946,0.0,True,8,434.7332630436153,27,5661.71458542147,1155.889407851425,0.0003619419985625427,True,3,18,48,44,0.5
ILP,0.964,0.0,True,8,434.7332630436153,18,3520.7739533410636,1063.4718264578678,0.46283517199844937,True,3,18,48,44,0.6
MILP,0.962,0.0020000000000000018,False,10,494.31793975273337,19,2794.433142016832,369.67032557422954,0.1877368569985265,False,3,18,48,44,0.6
Dijkstra,0.964,0.0,True,8,434.7332630436153,18,3520.7739533410636,1063.4718264578678,0.0005104749980091583,True,3,18,48,44,0.6
ILP,0.996,0.0,True,8,434.7332630436153,2,951.2938869109128,786.2190822771956,0.14199815499887336,True,3,18,48,44,0.9
MILP,0.994,0.0020000000000000018,False,10,494.31793975273337,3,192.88423958182602,92.41758139355738,0.13243492699984927,False,3,18,48,44,0.9
Dijkstra,0.996,0.0,True,8,434.7332630436153,2,951.2938869109128,786.2190822771956,0.00037159299972699955,True,3,18,48,44,0.9
ILP,0.962,0.0,True,2,92.30252471275928,19,2763.201081825935,817.8973117964543,0.6161726949976583,True,4,3,33,8,0.5
MILP,0.948,0.014000000000000012,False,3,129.62882279171305,26,1438.2781867911785,212.3188816965825,0.2640834280027775,False,4,3,33,8,0.5
Dijkstra,0.962,0.0,True,2,92.30252471275928,19,2763.201081825935,817.8973117964543,0.00034109999978682026,True,4,3,33,8,0.5
ILP,0.97,0.0,True,7,422.0653083936711,15,2108.4116650157803,397.7502841963875,0.8713953890000994,True,4,5,32,24,0.6
MILP,0.96,0.010000000000000009,False,10,454.24646641643824,20,1656.1470648765714,384.62698661659226,0.614332689998264,False,4,5,32,24,0.6
Dijkstra,0.97,0.0,True,7,422.0653083936711,15,2108.4116650157803,397.7502841963875,0.0004192359992885031,True,4,5,32,24,0.6
ILP,0.954,0.0,True,4,192.58341339715332,23,3403.467631287221,605.8950972112933,1.0588923869981954,True,4,11,17,41,0.5
MILP,0.92,0.03399999999999992,False,7,249.954429018467,40,2652.964703457258,306.7972327672404,1.1032277739977872,False,4,11,17,41,0.5
Dijkstra,0.954,0.0,True,4,192.58341339715332,23,3403.467631287221,605.8950972112933,0.0004067609988851473,True,4,11,17,41,0.5
ILP,0.974,0.0,True,4,244.37470481577122,13,3685.0311891520532,612.4454744858658,0.6262206510000397,True,4,13,4,63,0.5
MILP,0.946,0.028000000000000025,False,7,338.139690733743,27,2274.7588802082873,442.9929556488173,0.4527382040032535,False,4,13,4,63,0.5
Dijkstra,0.974,0.0,True,4,244.37470481577122,13,3685.0311891520532,612.4454744858658,0.00039002500125207007,True,4,13,4,63,0.5
ILP,0.994,0.0,True,5,220.901497626421,3,550.3926139779246,261.6115664605178,0.1717685559997335,True,4,16,32,2,0.7
MILP,0.99,0.0040000000000000036,False,5,288.44330275011197,5,516.5368004600849,245.4282304355777,0.12896423000347568,False,4,16,32,2,0.7
Dijkstra,0.994,0.0,True,5,220.901497626421,3,550.3926139779246,261.6115664605178,0.00040310900294571184,True,4,16,32,2,0.7
ILP,0.962,0.0,True,10,493.6407137695399,19,2457.7844249950476,342.69064607383575,0.9850103379976645,True,5,4,54,29,0.7
MILP,0.95,0.01200000000000001,False,12,509.358408518077,25,2129.3218329204265,369.46356253032013,0.7879877989980741,False,5,4,54,29,0.7
Dijkstra,0.962,0.0,True,10,493.6407137695399,19,2457.7844249950476,342.69064607383575,0.00039962200025911443,True,5,4,54,29,0.7
ILP,0.998,0.0,True,7,333.03260224071636,1,206.8909497248195,206.8909497248195,0.12916649899852928,True,5,5,32,24,0.9
MILP,0.992,0.006000000000000005,False,9,427.99283911794424,4,205.07298639070086,68.66532245400833,0.31735614799981704,False,5,5,32,24,0.9
Dijkstra,0.998,0.0,True,7,333.03260224071636,1,206.8909497248195,206.8909497248195,0.0003473370015854016,True,5,5,32,24,0.9
ILP,0.992,0.0,True,6,231.76656465723056,4,1324.5266846131199,918.8070367536337,0.1550645440001972,True,5,8,35,28,0.7
MILP,0.976,0.016000000000000014,False,11,369.70524504029953,12,1009.7908441710433,253.3861292059072,0.31692069899872877,False,5,8,35,28,0.7
Dijkstra,0.992,0.0,True,6,231.76656465723056,4,1324.5266846131199,918.8070367536337,0.00046240800293162465,True,5,8,35,28,0.7
ILP,0.994,0.0,True,6,231.76656465723056,3,1012.1035507028427,834.3449936849979,0.21438893899903633,True,5,8,35,28,0.8
MILP,0.992,0.0020000000000000018,False,11,369.70524504029953,4,288.2330905749775,168.92408613727162,0.16205961800005753,False,5,8,35,28,0.8
Dijkstra,0.994,0.0,True,6,231.76656465723056,3,1012.1035507028427,834.3449936849979,0.0003445450020080898,True,5,8,35,28,0.8
ILP,0.998,0.0,True,4,205.20640960788484,1,508.7327538854681,508.7327538854681,0.18470762700235355,True,5,11,17,41,0.8
MILP,0.98,0.018000000000000016,False,8,329.2634791426574,10,360.9739297017852,145.47220023193017,0.4842453650016978,False,5,11,17,41,0.8
Dijkstra,0.998,0.0,True,4,205.20640960788484,1,508.7327538854681,508.7327538854681,0.00033141099993372336,True,5,11,17,41,0.8
ILP,0.998,0.0,True,4,205.20640960788484,1,452.4506994134365,452.4506994134365,0.1734855079994304,True,5,11,17,41,0.9
MILP,0.996,0.0020000000000000018,False,8,329.2634791426574,2,96.89442467176752,89.19014575989843,0.3848607740001171,False,5,11,17,41,0.9
Dijkstra,0.998,0.0,True,4,205.20640960788484,1,452.4506994134365,452.4506994134365,0.00047098700088099577,True,5,11,17,41,0.9
ILP,0.994,0.0,True,12,618.8716616500303,3,664.6440773014394,337.7256223512784,0.1320521630004805,True,5,19,26,21,0.7
MILP,0.992,0.0020000000000000018,False,14,639.0163515388062,4,650.7383698333026,288.85999542130867,0.12347683100233553,False,5,19,26,21,0.7
Dijkstra,0.994,0.0,True,12,618.8716616500303,3,664.6440773014394,337.7256223512784,0.0004418739990796894,True,5,19,26,21,0.7
ILP,0.994,0.0,True,12,647.4613255679351,3,578.6864869388189,464.4233014287797,0.12829920600051992,True,6,7,26,53,0.9
MILP,0.992,0.0020000000000000018,False,14,816.2494270307282,4,252.439112536832,91.705698150344,0.12272028900042642,False,6,7,26,53,0.9
Dijkstra,0.994,0.0,True,12,647.4613255679351,3,578.6864869388189,464.4233014287797,0.0004709570021077525,True,6,7,26,53,0.9
ILP,0.998,0.0,True,10,521.2229391973569,1,477.746306852863,477.746306852863,0.08997298599933856,True,6,10,55,53,0.9
MILP,0.994,0.0040000000000000036,False,12,690.0110406601501,3,145.622501985624,93.8781895033801,0.10721057100090547,False,6,10,55,53,0.9
Dijkstra,0.998,0.0,True,10,521.2229391973569,1,477.746306852863,477.746306852863,0.0003723720001289621,True,6,10,55,53,0.9
ILP,0.914,0.0,True,6,425.2357458299316,43,7541.183764015125,633.6446898124075,0.9841060260005179,True,6,12,45,23,0.5
MILP,0.91,0.0040000000000000036,False,8,454.9519111033606,45,7107.944157298754,597.8754721095474,0.6145553489986924,False,6,12,45,23,0.5
Dijkstra,0.914,0.0,True,6,425.2357458299316,43,7541.183764015125,633.6446898124075,0.00034278100065421313,True,6,12,45,23,0.5
ILP,0.888,0.0,True,5,204.62131520689806,56,5046.82719821612,691.8365309888907,0.9324950599984732,True,6,14,44,50,0.5
MILP,0.882,0.006000000000000005,False,6,222.86255776195577,59,2146.95391915457,199.83591128717677,0.24207392199969036,False,6,14,44,50,0.5
Dijkstra,0.888,0.0,True,5,204.62131520689806,56,5046.82719821612,691.8365309888907,0.0003233190000173636,True,6,14,44,50,0.5
ILP,0.91,0.0,True,11,517.620274151426,45,7192.432368666823,633.6393608777491,0.964360031997785,True,6,17,35,10,0.5
MILP,0.89,0.020000000000000018,False,10,564.9815878420044,55,6502.093356614129,470.1282575915684,0.3575149629978114,False,6,17,35,10,0.5
Dijkstra,0.91,0.0,True,11,517.6202741514257,45,7192.432368666816,633.6393608777487,0.00039980500150704756,False,6,17,35,10,0.5
ILP,0.986,0.0,True,8,408.62319141860235,7,908.2095415617272,347.7192480721528,0.3103475489988341,True,7,2,46,51,0.8
MILP,0.98,0.006000000000000005,False,8,437.8150056098193,10,662.4440049301008,130.19328016271675,0.17719316099828575,False,7,2,46,51,0.8
Dijkstra,0.986,0.0,True,8,408.62319141860235,7,908.2095415617272,347.7192480721528,0.00039757400008966215,False,7,2,46,51,0.8
ILP,0.944,0.0,True,4,261.333342965923,28,3876.6570312018757,610.1273764575435,2.398091299997759,True,7,11,17,41,0.5
MILP,0.9299999999999999,0.014000000000000012,False,6,326.6681877609788,35,3349.6335433518307,415.1912668900088,0.7026127489989449,False,7,11,17,41,0.5
Dijkstra,0.944,0.0,True,4,261.333342965923,28,3876.6570312018757,610.1273764575435,0.0003507709989207797,True,7,11,17,41,0.5
ILP,0.958,0.0,True,8,378.4580138616202,21,2017.775434860067,406.78617754393485,0.33010139699763386,True,7,18,48,44,0.7
MILP,0.952,0.006000000000000005,False,8,407.64982805283717,24,1900.256718217758,200.2132467644833,0.32712101099969004,False,7,18,48,44,0.7
Dijkstra,0.958,0.0,True,8,378.4580138616202,21,2017.775434860067,406.78617754393485,0.00043023900070693344,True,7,18,48,44,0.7
ILP,0.98,0.0,True,8,378.4580138616202,10,996.4533244192456,340.0484286224404,0.3614493749992107,True,7,18,48,44,0.8
MILP,0.978,0.0020000000000000018,False,8,407.64982805283717,11,733.1415261851101,133.47549784298883,0.2025677439996798,False,7,18,48,44,0.8
Dijkstra,0.98,0.0,True,8,378.4580138616202,10,996.4533244192456,340.0484286224404,0.0003459999970800709,True,7,18,48,44,0.8
ILP,0.992,0.0,True,5,223.22707118629134,4,280.0381861300193,126.96827208494642,0.30741957200007164,True,8,0,34,63,0.8
MILP,0.99,0.0020000000000000018,False,6,246.60258040550852,5,254.8955131509582,138.71157685142964,0.2730404410031042,False,8,0,34,63,0.8
Dijkstra,0.992,0.0,True,5,223.22707118629134,4,280.0381861300193,126.96827208494642,0.000376418000087142,True,8,0,34,63,0.8
ILP,0.984,0.0,True,2,151.07228400325081,8,1140.4025827846904,324.2082216667271,0.6435432709986344,True,8,3,33,8,0.7
MILP,0.97,0.014000000000000012,False,7,239.5391646411543,15,762.6088724823526,163.15068616803808,0.5851071969991608,False,8,3,33,8,0.7
Dijkstra,0.984,0.0,True,2,151.07228400325081,8,1140.4025827846904,324.2082216667271,0.0004222450006636791,True,8,3,33,8,0.7
ILP,0.994,0.0,True,1,97.41900316085044,3,1680.992800273234,1382.4869528153538,0.10079142500035232,True,8,6,50,41,0.6
MILP,0.992,0.0020000000000000018,False,2,159.84079644884116,4,1054.0315167910535,464.66931651439927,0.1247696399987035,False,8,6,50,41,0.6
Dijkstra,0.994,0.0,True,1,97.41900316085044,3,1680.992800273234,1382.4869528153538,0.0004154639973421581,True,8,6,50,41,0.6
ILP,0.996,0.0,True,1,97.41900316085044,2,1354.6937451362353,1266.3196236867539,0.10778086299978895,True,8,6,50,41,0.7
MILP,0.994,0.0020000000000000018,False,2,159.84079644884116,3,674.1667650876517,348.50198738579945,0.12263884999993024,False,8,6,50,41,0.7
Dijkstra,0.996,0.0,True,1,97.41900316085044,2,1354.6937451362353,1266.3196236867539,0.0003427800002100412,True,8,6,50,41,0.7
ILP,0.998,0.0,True,1,97.41900316085044,1,1150.1522945581542,1150.1522945581542,0.11516715499965358,True,8,6,50,41,0.8
MILP,0.996,0.0020000000000000018,False,2,159.84079644884116,2,330.72474675116405,232.33465825719952,0.11477636199924746,False,8,6,50,41,0.8
Dijkstra,0.998,0.0,True,1,97.41900316085044,1,1150.1522945581542,1150.1522945581542,0.00036167500002193265,True,8,6,50,41,0.8
ILP,0.974,0.0,True,12,651.030836704762,13,3470.8844213277007,1427.151655203715,0.20942723699772614,True,8,7,26,53,0.6
MILP,0.972,0.0020000000000000018,False,13,713.4526299927527,14,3411.5348346925157,588.138966613008,0.11892752299900167,False,8,7,26,53,0.6
Dijkstra,0.974,0.0,True,12,651.030836704762,13,3470.8844213277007,1427.151655203715,0.0004715029972430784,True,8,7,26,53,0.6
ILP,0.988,0.0,True,12,651.030836704762,6,2062.7817461991613,1280.1169135504629,0.11353839799994603,True,8,7,26,53,0.7
MILP,0.98,0.008000000000000007,False,13,713.4526299927528,10,1673.2491583443107,441.10422495975627,0.12898021100045298,False,8,7,26,53,0.7
Dijkstra,0.988,0.0,True,12,651.030836704762,6,2062.7817461991613,1280.1169135504629,0.0003444180001679342,True,8,7,26,53,0.7
ILP,0.994,0.0,True,12,651.030836704762,3,1376.244342933228,1133.0821718972106,0.11406373099816847,True,8,7,26,53,0.8
MILP,0.99,0.0040000000000000036,False,13,713.4526299927527,5,481.4676780293464,294.06948330650357,0.10401768099836772,False,8,7,26,53,0.8
Dijkstra,0.994,0.0,True,12,651.030836704762,3,1376.244342933228,1133.0821718972106,0.0003723760019056499,True,8,7,26,53,0.8
ILP,0.998,0.0,True,4,146.32601664455558,1,288.52560951031114,288.52560951031114,0.10705647600116208,True,8,11,17,41,0.9
MILP,0.996,0.0020000000000000018,False,8,465.43467323178726,2,197.91869681404842,132.35472111904073,0.1428980140008207,False,8,11,17,41,0.9
Dijkstra,0.998,0.0,True,4,146.32601664455558,1,288.52560951031114,288.52560951031114,0.0003890209991368465,True,8,11,17,41,0.9
ILP,0.998,0.0,True,2,182.96611438675455,1,228.44632986056104,228.44632986056104,0.11884901299708872,True,8,15,49,12,0.9
MILP,0.994,0.0040000000000000036,False,6,418.84617084658146,3,187.28602151120526,99.3914881637404,0.23348201800035895,False,8,15,49,12,0.9
Dijkstra,0.998,0.0,True,2,182.96611438675455,1,228.44632986056104,228.44632986056104,0.00044742499812855385,True,8,15,49,12,0.9
ILP,0.998,0.0,True,5,270.9689288572192,1,474.4816491696497,474.4816491696497,0.1192991149982845,True,8,16,32,2,0.8
MILP,0.996,0.0020000000000000018,False,5,303.1964857138109,2,390.68182921523976,201.35199679011907,0.1538416059993324,False,8,16,32,2,0.8
Dijkstra,0.998,0.0,True,5,270.9689288572192,1,474.4816491696497,474.4816491696497,0.0003538570017553866,True,8,16,32,2,0.8
ILP,0.998,0.0,True,5,270.9689288572192,1,373.8056507745903,373.8056507745903,0.12230588400052511,True,8,16,32,2,0.9
MILP,0.996,0.0020000000000000018,False,5,343.28232322351795,2,180.50695562111423,118.54396631003033,0.13069187400105875,False,8,16,32,2,0.9
Dijkstra,0.998,0.0,True,5,270.9689288572192,1,373.8056507745903,373.8056507745903,0.0003377600005478598,True,8,16,32,2,0.9
ILP,0.976,0.0,True,12,663.4997370573273,12,2990.9391753768614,1422.2926419904782,0.36656471799869905,True,8,19,26,21,0.7
MILP,0.968,0.008000000000000007,False,13,725.9215303453179,16,2964.1297086784534,393.13651956750914,0.12640594399999827,False,8,19,26,21,0.7
Dijkstra,0.976,0.0,True,12,663.4997370573273,12,2990.9391753768614,1422.2926419904782,0.00034579799830680713,False,8,19,26,21,0.7
ILP,0.988,0.0,True,12,663.4997370573273,6,1898.1396180180807,1291.247135467975,0.1978069040014816,True,8,19,26,21,0.8
MILP,0.982,0.006000000000000005,False,13,725.9215303453179,9,1270.4286515030808,262.0910130450061,0.11823554700094974,False,8,19,26,21,0.8
Dijkstra,0.988,0.0,True,12,663.4997370573273,6,1898.1396180180807,1291.247135467975,0.000346830998751102,True,8,19,26,21,0.8
ILP,0.992,0.0,True,12,663.4997370573273,4,1323.0870158708026,1160.201628945472,0.3394559640000807,True,8,19,26,21,0.9
MILP,0.99,0.0020000000000000018,False,13,725.9215303453179,5,355.52144800034444,131.04550652250305,0.11740889100110508,False,8,19,26,21,0.9
Dijkstra,0.992,0.0,True,12,663.4997370573273,4,1323.0870158708026,1160.201628945472,0.0003778970021812711,True,8,19,26,21,0.9
ILP,0.998,0.0,True,7,307.2785335199501,1,373.1132808383261,373.1132808383261,0.09997513000053004,True,9,5,32,24,0.9
MILP,0.994,0.0040000000000000036,False,10,514.8894632533343,3,220.03852980043735,100.98837765634471,0.3031259549970855,False,9,5,32,24,0.9
Dijkstra,0.998,0.0,True,7,307.2785335199501,1,373.1132808383261,373.1132808383261,0.00042767800186993554,True,9,5,32,24,0.9
ILP,0.99,0.0,True,2,68.55492022068837,5,323.6167544315088,116.08136885548646,0.1147450040007243,True,9,6,50,41,0.7
